building_uid,tile_base,crop_path,crop_w,crop_h,footprint_m2,gsd,poly_px_wkt,poly_geo_wkt,centroid_lng,centroid_lat,GEOID,building_type,is_residential,estimated_units,occupancy_rate,estimated_population,ppu_single_family_detached,ppu_mobile_home,ppu_duplex,ppu_triplex,ppu_multi_family,ppu_small_multi_family,ppu_large_multi_family,ppu_unknown
5d456445-b500-4901-821c-57dabaebd9bd,hurricane-harvey_00000156,building_crops/hurricane-harvey_00000156_5d456445.png,61,56,4987.160767529945,2.2015352000000004,"POLYGON ((898.9714799392431 489.4157313647049, 921.3209547483225 493.0795796940621, 923.0161446098399 487.9703758560088, 936.9628902218233 491.6987137918856, 934.0630718272524 524.563322263688, 920.2544128054867 523.1824563615113, 921.3591055272279 518.3494257038933, 909.2074855880742 517.9351659332403, 909.0693989978565 510.3404034712693, 895.8130863369614 507.4405850766984, 898.9714799392431 489.4157313647049))","POLYGON ((-95.6363760528461 29.78146723544429, -95.63626776919338 29.78145396040099, -95.63626015065415 29.78147563687636, -95.6361924192106 29.78146128105497, -95.63620278853526 29.78132261939555, -95.6362695942125 29.78132710405682, -95.6362647954751 29.78134756079118, -95.63632349607154 29.78134813492186, -95.63632500101598 29.78138010075179, -95.63638930828779 29.78139103436593, -95.6363760528461 29.78146723544429))",-95.63627832185371,29.781405172322298,482014505001,commercial,False,0,0.9020979020979021,199.5,3.365979381443299,3.365979381443299,2.5,2.2,1.92,2.0,1.8,2.6429896907216497
be46e50a-7331-4ef5-9a2e-98d35f7a600c,hurricane-harvey_00000180,building_crops/hurricane-harvey_00000180_be46e50a.png,67,50,5736.265384336544,2.2015352000000004,"POLYGON ((422.5634305899643 595.2202976502704, 468.737621300266 594.6915855429005, 469.0900960385126 612.667797193476, 452.1713086026768 612.3153224552294, 451.8188338644303 624.4757009247363, 422.0347184825944 625.1806504012295, 422.5634305899643 595.2202976502704))","POLYGON ((-95.65167479564695 29.71169163699211, -95.65145213193738 29.71169832602122, -95.651448441556 29.71162266810981, -95.65153008867853 29.71162251709303, -95.65153044248977 29.711571279633, -95.65167402860396 29.71156543261661, -95.65167479564695 29.71169163699211))",-95.65157460180095,29.71163819623073,482014543032,commercial,False,0,1.0,229.5,2.737201365187713,2.737201365187713,2.5,2.2,1.92,2.0,1.8,2.3286006825938568
b95ec255-3572-4755-857c-137cd312e2d8,hurricane-harvey_00000507,building_crops/hurricane-harvey_00000507_b95ec255.png,38,43,2088.9831636604204,2.2015352000000004,"POLYGON ((31.43167869334455 165.0568440978449, 31.43167869334455 142.6652200168641, 50.37843753109755 141.2298594988525, 49.80429332389291 165.0568440978449, 31.43167869334455 165.0568440978449))","POLYGON ((-95.6015056742294 29.84808557203314, -95.60150811904558 29.84817981768587, -95.60141679677484 29.84818766241706, -95.60141696741849 29.84808732072351, -95.6015056742294 29.84808557203314))",-95.60146143322832,29.8481353595191,482015401013,commercial,False,0,1.0,83.6,2.4176372712146423,2.4176372712146423,2.5,2.2,1.92,2.0,1.8,2.1688186356073214
7d9c5e43-0b85-4382-a214-7e6ada464952,hurricane-harvey_00000176,building_crops/hurricane-harvey_00000176_7d9c5e43.png,52,88,8148.02502531357,2.2015352000000004,"POLYGON ((471.0496235768724 430.0590093520614, 471.44041839709 486.528860873502, 472.2220080375252 489.8506168453515, 476.7161484700274 490.2414116655691, 477.4977381104625 493.9539624576361, 487.4630060260109 493.5631676374185, 488.8307878967724 479.103759289368, 503.8763884751493 478.3221696489328, 502.5086066043878 461.9087871997943, 495.8650946606889 463.0811716604471, 495.2789024303626 458.9778260481625, 493.1295309191659 459.3686208683801, 493.5203257393834 455.8514674864218, 498.7960558123208 455.0698778459867, 498.7960558123208 425.760266329668, 483.3596604137263 425.3694715094504, 484.532044874379 429.6682145318438, 471.0496235768724 430.0590093520614))","POLYGON ((-95.62754914101413 29.7430669430335, -95.62754105187837 29.74282920086339, -95.62753691571666 29.7428152887543, -95.62751518808751 29.74281407405752, -95.62751100900007 29.74279851641345, -95.62746296847266 29.74280111726712, -95.62745795716295 29.74286213314421, -95.62738544637789 29.74286686652473, -95.62739384906078 29.74293584783572, -95.62742577595736 29.74293027437004, -95.62742905515358 29.7429474962824, -95.62743938318182 29.7429456447023, -95.62743788391516 29.7429604919708, -95.62741251378282 29.74296428878685, -95.62741573344607 29.74308770383367, -95.62749025880831 29.7430878695647, -95.62748412968394 29.7430698810839, -95.62754914101413 29.7430669430335))",-95.62747836659538,29.74295001135367,482014516061,commercial,False,0,0.9516574585635359,325.9,3.3566666666666665,3.3566666666666665,2.5,2.2,1.92,2.0,1.8,2.638333333333333
1f57ed87-47ba-48f1-abe8-ac70317267e3,hurricane-harvey_00000159,building_crops/hurricane-harvey_00000159_1f57ed87.png,86,46,7108.788331147914,2.2015352000000004,"POLYGON ((635.7133279051859 882.3431184279838, 651.5579797033859 880.5258106948569, 677.0524016386897 879.1027935012673, 701.0411284304615 880.5946295740438, 700.4944936371102 855.8765744167125, 673.8036149461611 856.5043633058016, 673.8036149461611 863.234018888689, 672.0326529506644 864.4146602190202, 672.2687812167306 866.4217504805831, 662.9417147071147 866.4217504805831, 662.1152657758828 856.8585557049008, 634.7243869122003 855.6779143745697, 635.3799454636652 881.9065695367087, 635.7133279051859 882.3431184279838))","POLYGON ((-95.6326606883374 29.77988594834929, -95.6325844087189 29.77989512410704, -95.632461507504 29.7799035674621, -95.63234555276843 29.77989959236951, -95.63235091574369 29.78000362002965, -95.63247967989108 29.77999841018819, -95.63247893810554 29.77997007365655, -95.63248735616385 29.77996493204733, -95.63248599516973 29.77995650350614, -95.63253101566386 29.77995560664835, -95.63253605895991 29.77999579488029, -95.63266840123163 29.77999813229392, -95.63266234565059 29.77988775446489, -95.6326606883374 29.77988594834929))",-95.63250906455161,29.77994611047227,482014505001,commercial,False,0,0.9020979020979021,284.4,3.365979381443299,3.365979381443299,2.5,2.2,1.92,2.0,1.8,2.6429896907216497
7c5afa42-2e46-4e7b-97f6-e3b446dec787,hurricane-harvey_00000508,building_crops/hurricane-harvey_00000508_7c5afa42.png,54,49,4228.427378192392,2.2015352000000004,"POLYGON ((709.655137598851 440.0182520684922, 676.5538312919574 439.3816884856673, 677.5086766661947 422.1944717493957, 681.0097763717315 421.8761899579832, 680.691494580319 416.4653995039718, 676.5538312919574 416.4653995039718, 676.5538312919574 411.0546090499603, 705.1991925190767 410.7363272585479, 704.8809107276644 425.0590078721076, 711.883110138738 425.0590078721076, 709.655137598851 440.0182520684922))","POLYGON ((-95.61842728105177 29.86384163580373, -95.61858719398015 29.86384114234068, -95.61858447321355 29.86391357316771, -95.61856760174027 29.8639152483677, -95.61856973371785 29.86393799134498, -95.6185897141018 29.86393759474576, -95.61859030913232 29.86396036823006, -95.61845201835767 29.86396445347443, -95.61845198031352 29.86390414020893, -95.61841816736337 29.86390481133911, -95.61842728105177 29.86384163580373))",-95.61850919135904,29.86389873665999,482015407004,commercial,False,0,0.8129496402877698,169.1,2.6149425287356323,2.6149425287356323,2.5,2.2,1.92,2.0,1.8,2.267471264367816
a5e2cc14-1277-4146-8fda-ad23465e9a32,hurricane-harvey_00000098,building_crops/hurricane-harvey_00000098_a5e2cc14.png,63,49,5533.383280786357,2.2015352000000004,"POLYGON ((924.43692751128 948.0101495699549, 937.1237628567422 949.4810870013129, 939.1463018248594 946.539212138597, 966.1747771260615 947.0908136753562, 965.4393084103824 934.7717126877335, 968.7489176309379 926.1299552785057, 960.8426289373889 919.3268696584753, 925.3562634058787 920.0623383741543, 924.43692751128 948.0101495699549))","POLYGON ((-95.66078100327054 29.86263277202035, -95.6607195750105 29.8626278165027, -95.66071013702363 29.86264039578603, -95.66057955662845 29.86264070643588, -95.66058448461685 29.86269248570029, -95.6605694682894 29.86272918103195, -95.66060840742455 29.86275704511759, -95.6607796867979 29.86275049341247, -95.66078100327054 29.86263277202035))",-95.66068195091228,29.862695138604135,482015414043,commercial,False,0,0.9108433734939759,221.3,4.429447852760736,4.429447852760736,2.5,2.2,1.92,2.0,1.8,3.174723926380368
f5204d75-2a10-4213-84e2-1f6f5155b64e,hurricane-harvey_00000507,building_crops/hurricane-harvey_00000507_f5204d75.png,72,79,8771.071964111374,2.2015352000000004,"POLYGON ((869.4874960588547 303.9620418158219, 875.5402306721388 302.2597102058357, 901.6426486919266 316.0675110423901, 893.6984345119912 340.6567454088568, 890.6720672053492 341.6024851921824, 886.8891080720466 340.2784494955266, 885.5650723753907 343.3048168021685, 888.55 343.9, 880.0797816321019 350.8707350687737, 875.1619347588087 345.5745922821501, 866.650276708878 348.4118116321271, 866.650276708878 354.4645462454112, 867.4068685355384 358.2475053787138, 865.8936848822174 360.3281329020302, 848.3029249123604 350.3032911987784, 864.5696491855614 300.1790826825193, 869.4874960588547 303.9620418158219))","POLYGON ((-95.59744421571456 29.84758062737201, -95.59741517747621 29.84758836765026, -95.59728764465743 29.84753273129168, -95.59732332051625 29.84742848070636, -95.59733782930854 29.84742421251889, -95.59735623849197 29.84742942588049, -95.59736230129454 29.84741656213125, -95.59734782461223 29.8474143406641, -95.59738796058122 29.84738419605209, -95.59741228221033 29.84740602009186, -95.59745306883289 29.84739326942132, -95.59745240901789 29.84736779356362, -95.59744834366606 29.84735194305172, -95.59745542279045 29.84734304192705, -95.59754144713695 29.8473835646262, -95.59746837244997 29.84759608243308, -95.59744421571456 29.84758062737201))",-95.59741961389727,29.847476073085467,482015401013,commercial,False,0,1.0,350.8,2.4176372712146423,2.4176372712146423,2.5,2.2,1.92,2.0,1.8,2.1688186356073214
aafa2b9a-321e-4155-8295-13a6a41f3545,hurricane-harvey_00000463,building_crops/hurricane-harvey_00000463_aafa2b9a.png,43,54,2044.038516279126,2.2015352000000004,"POLYGON ((994.4054545667752 840.0673513047379, 1008.440430560254 835.3890259735783, 1017.31725298348 860.6999655857501, 1018.75673770076 866.6978185744164, 1007.840645261388 869.9366591882962, 1000.883135794535 850.383658445244, 998.6039516588417 850.5036155050174, 994.4054545667752 840.0673513047379))","POLYGON ((-95.59679248695237 29.75742969216417, -95.5967252670232 29.75745072100811, -95.59667968106707 29.75734498794587, -95.59667208309597 29.75731986977918, -95.59672440864408 29.75730519767868, -95.59676010719612 29.75738686822746, -95.59677109274337 29.75738614711042, -95.59679248695237 29.75742969216417))",-95.59672846534347,29.757380004119643,482014512001,commercial,False,0,0.7973640856672158,81.8,2.773755656108597,2.773755656108597,2.5,2.2,1.92,2.0,1.8,2.3468778280542986
325bb37e-57ea-4205-931a-c9cdd2ced8ac,hurricane-harvey_00000507,building_crops/hurricane-harvey_00000507_325bb37e.png,63,61,6623.751434537409,2.2015352000000004,"POLYGON ((601.2987543146784 44.6554688949731, 611.9206205004334 45.86249914335436, 609.7479660533472 62.51951657101583, 613.1276507488147 65.65779521680712, 611.1964023514047 77.00387955159101, 595.263603072772 77.24528560126727, 578.3651795954343 79.6593460980298, 569.9159678567654 73.14138275677097, 571.364404154823 61.55389237231081, 576.192525148348 60.1054560742533, 575.83 59.43, 577.3440356814515 58.66919758771684, 576.0801010470137 44.34, 585.8487671353981 43.93125074594433, 585.8487671353981 37.4132874046855, 603.9542208611172 37.17188135500925, 601.2987543146784 44.6554688949731))","POLYGON ((-95.59876736585996 29.84864655056551, -95.59871594922944 29.84864248014314, -95.59872462256045 29.84857216454494, -95.59870796233534 29.84855927693987, -95.59871604936143 29.8485113378958, -95.59879295039565 29.84850880690969, -95.5988742767027 29.84849703940791, -95.59891578246958 29.84852366996276, -95.59891005300481 29.84857257917669, -95.59888689966064 29.84857913470347, -95.5988887236962 29.84858194321166, -95.59888149655093 29.84858528937615, -95.5988891621152 29.84864548046355, -95.59884204118417 29.84864812974226, -95.59884275213093 29.84867556370419, -95.59875536085993 29.84867830130752, -95.59876736585996 29.84864655056551))",-95.59880865939421,29.848581183496293,482015401013,commercial,False,0,1.0,265.0,2.4176372712146423,2.4176372712146423,2.5,2.2,1.92,2.0,1.8,2.1688186356073214
50ab39a9-3c0f-4269-8f27-812e0ff7f47e,hurricane-harvey_00000507,building_crops/hurricane-harvey_00000507_50ab39a9.png,66,64,7453.0985582523,2.2015352000000004,"POLYGON ((829.5824813624038 998.2845116530489, 828.4567538871988 1013.227062306239, 827.0806767722752 1024, 872.917753805978 1024, 873.2304582704069 1012.83383728905, 868.118533046947 1011.260937220293, 869.691433115704 991.5996863608322, 863.3998328406765 991.9929113780214, 861.8269327719196 983.3419609998585, 848.4572821874862 988.4538862233184, 846.0979320843509 985.3080860858047, 843.3453569640263 979.8029358451556, 833.9079565514851 985.3080860858047, 833.9079565514851 992.3861363952105, 829.5824813624038 998.2845116530489))","POLYGON ((-95.59756119584341 29.84465444326177, -95.59756500212842 29.84459144332368, -95.59757047161516 29.84454596943174, -95.59734916775615 29.8445503249945, -95.59734887505046 29.84459735292129, -95.5973737271518 29.84460348750309, -95.5973682760879 29.8446863908719, -95.59739860945375 29.84468413796392, -95.59740714644057 29.84472040022546, -95.59747113873968 29.84469761379328, -95.59748287271884 29.84471063022365, -95.59749676238782 29.84473353975512, -95.59754172666504 29.84470947187022, -95.59754095513667 29.84467968046606, -95.59756119584341 29.84465444326177))",-95.59746427736474,29.8446249475878,482015401013,commercial,False,0,1.0,298.1,2.4176372712146423,2.4176372712146423,2.5,2.2,1.92,2.0,1.8,2.1688186356073214
4e3a58dc-8bbc-4612-8fb1-c5b6c8678cab,hurricane-harvey_00000356,building_crops/hurricane-harvey_00000356_4e3a58dc.png,84,59,10541.280079893828,2.2015352000000004,"POLYGON ((472.3733727341011 267.2965570027254, 477.5390423605647 264.0680134861856, 499.8159926246893 266.0051395961095, 500.1388469763433 268.5879744093413, 504.981662251153 268.5879744093413, 507.5644970643849 264.7137221894936, 522.7386515921219 264.7137221894936, 523.7072146470838 268.5879744093413, 535.9756800099351 270.2022461676112, 535.9756800099351 298.6134291131614, 521.124379833852 303.7790987396251, 518.8643993722741 293.4477594866977, 513.3758753941564 294.4163225416597, 513.0530210425025 303.4562443879711, 491.0989251300319 302.1648269813552, 490.7760707783779 293.4477594866977, 484.3189837452983 293.4477594866977, 484.9646924486063 300.8734095747393, 471.4048096791391 300.5505552230853, 472.3733727341011 267.2965570027254))","POLYGON ((-95.57444512373225 29.75165192207035, -95.57442054453286 29.7516660017664, -95.57431283908736 29.75165993802401, -95.57431100308513 29.75164909285226, -95.57428763419931 29.75164954781502, -95.57427558790211 29.75166610371474, -95.57420236537699 29.75166752923209, -95.57419727450241 29.7516513069656, -95.57413789953134 29.75164566228896, -95.57413484090753 29.7515260317409, -95.57420594928293 29.75150288558892, -95.57421796700693 29.75154617529627, -95.57424434744298 29.75154158137323, -95.57424493212991 29.75150348678074, -95.57435100996416 29.75150686204455, -95.57435350640564 29.75154353653453, -95.57438466488556 29.75154292990304, -95.5743807495505 29.75151172349721, -95.57444621709631 29.75151180898811, -95.57444512373225 29.75165192207035))",-95.57429343928729,29.751587214837897,482014511003,unknown_nonres,False,0,0.9426605504587156,105.4,2.8,2.8,1.5714285714285714,2.2,1.92,2.0,1.8,2.36
86718972-e434-4938-8c3a-b76e1f9dbd43,hurricane-harvey_00000220,building_crops/hurricane-harvey_00000220_86718972.png,105,68,18314.92127904351,2.2015352000000004,"POLYGON ((881.4940569670827 0, 880.4785338358719 14.46490710754211, 875.0677433818605 15.10147069036698, 875.0677433818605 22.7402336842655, 865.2010078480749 23.05851547567794, 865.5192896394873 38.33604146347497, 868.3838257621993 49.79418595432274, 872.521489050561 50.11246774573518, 873.4763344247983 54.88669461692175, 886.8441696641207 54.88669461692175, 886.5258878727083 57.7512307396337, 895.7560598236689 57.7512307396337, 895.7560598236689 50.74903132856006, 913.8981219341779 49.79418595432274, 917.0809398483024 58.70607611387101, 939.360665247173 55.20497640833419, 938.4058198729357 51.38559491138493, 947.3177100324839 50.74903132856006, 947.3177100324839 36.74463250641278, 951.1370915294332 36.1080689235879, 948.2725554067213 27.51446055545207, 939.9972288299979 25.60476980697744, 938.4058198729357 16.69287964742917, 932.9950294189242 17.01116143884161, 931.7219022532745 0, 881.4940569670827 0))","POLYGON ((-95.62572833823523 29.74922894163509, -95.62573165020821 29.74916793639226, -95.62575768962301 29.74916473752808, -95.62575685082527 29.74913257269793, -95.6258044269598 29.74913028705467, -95.62580121349772 29.74906598789461, -95.62578613272852 29.74901801513383, -95.62576613186229 29.74901707140619, -95.62576100009674 29.74899705988049, -95.62569649483906 29.74899834077144, -95.62569771613852 29.74898624846223, -95.62565317679689 29.7489871328687, -95.62565394565992 29.74901661729943, -95.62556650762625 29.7490223761785, -95.62555017071098 29.74898515549083, -95.62544304634093 29.74900203233745, -95.62544807320772 29.74901802327451, -95.62540513957339 29.74902155750745, -95.62540667715756 29.74908052638022, -95.62538831695365 29.74908357270718, -95.62540308304264 29.74911948370914, -95.62544322460087 29.74912673207559, -95.62545188229312 29.74916410524872, -95.62547795666646 29.74916224664074, -95.62548596780843 29.74923375422222, -95.62572833823523 29.74922894163509))",-95.62560310101196,29.74910629951064,482014516051,large_multi_family,True,40,0.7732035928143712,55.7,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
